protein	a1	a2	a3	a4	b1	b2	b3	b4	c1	c2	c3	c4	d1	d2	d3	d4	e1	e2	e3	e4
Q9H074	26.699356625691728	26.729726232152878	26.6839932393637	26.607154052081096	26.791445768638468	26.796145129399193	26.819294676193845	26.556463675857252	26.91012371418016	26.61944019248676	26.70140402800236	26.62608693222972	26.69872160171611	26.733346214091636	26.555066861791666	26.545507671705778	26.566787151432397	26.6415896410204	26.697595827798143	26.545017715494343
Q9H089	NA	NA	27.980162838161878	27.954228086872966	28.008669925499657	28.264149673400677	27.888454685889254	27.81178475236809	28.09799406502448	27.996874494224656	28.085052461047326	27.857011622313323	27.79872522695484	NA	28.017974635275007	27.985974696216164	28.052207484135323	27.967369754365283	28.014010080541404	28.06434424231922
Q9H098	25.462695318229716	25.262064648968337	25.115467365529334	25.56658075928029	25.219720766358094	25.62244531906054	25.45050863066182	25.29814773923219	25.545241583600017	25.287467244067095	25.30846013755339	25.480986921209055	24.596927599959386	25.365883314798698	25.45866659368624	25.091193468587207	25.296375266812504	NA	25.321165708428033	25.35931699996629
Q9H0A0	26.614563850741877	26.685418313316717	26.73404697687027	26.72660519547457	26.55938270668533	26.821701659970884	26.667922751977233	26.790641768856208	26.784749220107518	26.626980427634685	26.631087992381175	26.429078692759642	26.556287271209566	26.627540043855802	26.513996427870723	26.8153463749803	26.633676779191767	26.384719270019385	26.879971710392883	26.67238668859536
Q9H0A8	24.15204060443117	24.313434324447133	24.512772013006195	NA	NA	24.55558576794549	NA	24.03228066305993	24.45013000134455	24.23426603154002	NA	24.028671370048784	NA	NA	NA	NA	23.794063783439036	24.258286031527643	NA	24.013939051901584
Q9H0B6	27.94365999773976	27.7495261641402	27.952877012240737	27.827441687908433	27.71895339305336	27.83312154814143	27.90817726009531	27.82674191380178	27.78431129094884	27.782551374052474	27.78690580085904	27.82312377928927	27.68828835425977	27.740210546020883	27.811279814525008	27.83642058492579	27.711992966231826	27.691451225046308	27.84704449703142	27.87681647126196
Q9H0C8	25.622535080842354	25.784036549063874	25.581701351848285	25.87023348093176	26.125556820394806	25.867872219528202	25.72468829708681	25.67215070529531	25.827301245089455	25.81903348781016	25.876266075314113	25.73950039242208	26.083161378790955	25.977981450660593	25.744586144060303	25.764504804671034	25.75825733757502	25.723011974839284	25.203087517895376	25.556284307824473
Q9H0D6	28.31341894641616	28.13112640994139	28.268998289302292	28.221486198827904	28.03786349788179	28.12655338305577	28.054783468214826	28.204534544564012	28.0032761269647	28.11711484074315	28.165214527685897	28.185456990162294	27.934590255309022	28.108964234168987	28.175358373245977	28.229576702645847	28.16511376128883	28.00006807882007	28.086095189035568	28.13960796847189
Q9H0E2	25.94012069281265	25.912340092039162	25.8676782748831	25.888731114997068	25.784548291755236	26.00256341979034	25.941784188295383	25.857819210226857	25.905459738635454	25.96414191269633	25.845796475660226	25.79027867945232	25.88179329902043	25.894674196070227	25.694433268591883	25.803378906034784	25.848879733987662	25.8449995581055	25.899456982058783	25.84448055391245
Q9H0H5	26.840201456384694	26.84915253148531	26.961906922285696	26.785802237611133	26.78152945836756	26.749955077885375	26.810984881734306	26.696327581428037	26.78774858717723	26.80272751941748	26.868928316055715	26.80646203452047	26.737483500953577	26.955492875636995	26.700982688003528	26.727301484226953	26.822544602301697	26.872264716860467	26.664473757623433	26.771605148927954
Q9H0P0	NA	NA	23.519368709643114	23.59910843252956	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.54149125731484	23.257747581218197	NA	NA	NA	NA
Q9H0R4	23.935668159165598	24.049475976723116	23.851789178348117	NA	24.05419547082796	NA	24.106975085986665	NA	NA	NA	NA	NA	23.865071967841196	24.140369310037382	23.910454872624356	23.87571614371562	NA	24.26801479312334	24.155120036547867	NA
Q9H0R6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.965082366182738	22.44570206090567	NA	NA	NA	NA	NA	NA
Q9H0S4	27.157795884451488	27.214848517538815	27.183411684026687	27.14074096173875	27.139369072058777	27.193632237690004	27.25227161967767	27.030607326269717	27.26221899997523	27.174270299757602	27.201849101774044	26.967983443349677	27.10492282650922	27.22441399256718	27.276990439344132	27.099210279531636	27.162258277698484	27.13781140843505	27.23831898170166	27.097915801193686
Q9H0U3	NA	25.697393092120393	25.81663790790017	25.833227286939447	25.87393232938589	25.89949816900154	NA	25.806784488947564	25.880108734194877	25.808879221732045	25.86255448608497	25.93086704054726	25.93651500994531	NA	25.849352377987447	25.783971290138172	25.894196529702715	25.856800912168726	NA	NA
Q9H0U4;Q92928;P59190	30.17496173915785	30.11266298622276	30.26486516129367	30.13527186322665	30.082421229181975	30.083194542998854	30.23549321497898	30.24596203441933	30.288176501446593	30.206384657695565	30.184673252865146	30.056774211252673	30.191444487084652	30.263972890305297	30.20625299378954	30.223765727939615	30.106797578489598	30.133442737350073	30.129678514251914	30.053264444100023
Q9H0W9	NA	24.337659560229167	23.863288424604452	NA	24.176950940213047	24.216184155411977	23.858160015368902	NA	24.25269908213844	23.88485262917799	24.1705575987162	NA	24.183955547481617	24.31582777085841	NA	23.762935049376917	23.929579468302578	24.13202454819443	23.778963023597257	NA
Q9H1I8	24.261417235505043	24.31202809091851	24.591479409850862	24.035528770836784	24.359793649720164	24.510895652645953	24.36739537391701	24.080840607055524	24.381506518276904	24.334006473388904	24.302146977594457	24.36947253995355	24.390565875424425	24.31122541718928	24.018587205854335	24.231773634439033	24.55485744467583	24.40617586989958	24.3523666335471	24.416710680441458
Q9H1Y0	26.613352237236427	26.623871599511713	26.47654536919344	26.68472284938753	26.38460797991091	26.640280779581705	26.799750185423726	26.553013970020956	26.462742933333605	26.483370950608972	26.552964990358756	26.573662953266645	26.594419031008066	26.468638301523537	26.454272361714988	26.592598025929547	26.2013198037129	26.472518935853383	26.475091042659237	26.48158752666577
Q9H223	27.99382057686022	28.08443130081678	28.044860320214017	27.994026205408844	27.966067042741724	28.081691474579284	27.990534302065015	27.998471213692234	28.11471157596837	28.14675290791488	28.06468466335336	27.967652891156483	27.995591875108936	28.04424965574484	28.026120934501048	27.90259742304051	28.067282242012247	28.09404372135835	28.003141434449166	27.92705931640176
Q9H267	NA	23.9079806577416	NA	23.448637855404595	NA	NA	NA	NA	NA	NA	NA	NA	23.836593282009982	NA	NA	23.409721439240162	NA	NA	NA	NA
Q9H299	28.598392776765095	28.223378196865564	28.764727550747992	28.70632048388526	28.601638843013703	28.20688395035001	28.72669022927376	28.680408478149115	28.707564862308992	28.373855767241423	28.235783289250637	28.51770482931455	28.606242096931467	28.311898985674123	28.741516800359214	28.45774684512411	28.196646358971574	28.423263336563974	28.731722326419323	28.592962781939562
Q9H2D1	24.06632435353789	24.742608415085417	24.729725124326702	24.28353657898143	24.602466600919517	24.65110419657728	24.318856447011147	24.33235701517942	24.365267875115	24.48320170959278	24.23479842962272	24.067523523751568	24.711142712506703	24.71569289256839	24.437058877287694	NA	24.660820636913222	24.3374697318517	24.466509536585043	23.87503013771576
Q9H2D6	24.19975061271248	NA	23.87675319731331	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9H2G2	25.948813974876558	25.980862703737493	26.439037694639314	26.22326740201888	25.863617574425923	25.958080598755117	26.15614519157205	26.47509220510832	26.00621915411902	25.88116734405989	26.200982188122175	25.7299169251331	25.98815457632713	26.131018355598552	26.214578021282886	26.487493701579258	25.84383612631266	25.78973040351739	26.398192170358648	26.14106480711049
Q9H2J4	25.183985662501314	25.38762731932883	25.363978617997336	25.33416032050783	25.33043638834818	25.441152474056594	25.080789449198225	25.34670699510623	25.41033517133612	25.358101583778467	25.522710442078456	25.12129478019255	25.329063579686583	25.309628867864564	25.122380037914592	25.31100543810199	25.344015837272227	25.34208249938389	25.051536629325234	25.170867867668125
Q9H2K8	25.426207009682606	24.81748112021914	25.556153535573152	25.70422572570161	24.534231389682972	25.225288660201294	24.569682364389802	25.56636439471229	24.330381655431406	24.604212158584925	25.330134315078357	NA	24.571201049231128	24.529325957252038	25.39045830201607	25.276611923937335	24.61992550873528	25.345514751146002	25.539649153257464	25.504122418957824
Q9H2M9	26.04952044722212	25.894285879925857	25.914125951273547	25.901674139336784	25.754497509911037	25.44564666031298	25.98845138253172	25.99911571972838	25.62932256859943	25.806249503375337	25.572404165142057	26.057825321273636	25.81363790782294	25.712205982225463	25.698141100330982	25.40853690645747	25.66487542374588	25.76330629465789	25.910728746012047	25.661458724614437
Q9H2P0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.896585797444338	NA	24.618764522552294	24.220136647750426
Q9H2U1	24.923118766564368	23.781498486110127	NA	25.03444435475299	24.219067815434578	24.348063908373515	24.590527771696678	24.333295789582632	24.198660347143683	24.07595942892979	24.419623652822807	24.226788417062465	24.13929135082649	24.238206163257143	24.469240228832877	24.418182248627115	NA	24.167482534746405	24.92924338403254	23.880273482577927
Q9H2U2	26.413408296700894	26.57780672716875	26.633859444787078	26.492366658215442	26.459063815220347	26.567118301749524	26.625499258578625	26.603496126183142	26.595174846789714	26.50618958162174	26.528641086833826	26.437489536662195	26.570596235325706	26.586142788096605	26.508528890578084	26.4043338469325	26.475942964722677	26.460167993271302	26.310319741511062	26.44704569549367
Q9H2W6	NA	NA	NA	NA	24.170135694132828	NA	24.354383966811696	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.447792710688766	23.93452995791304	24.4486316228058
Q9H307	27.07395876876463	26.943639162297966	27.16596940571328	27.11570400243426	26.935864726207146	26.918617768423037	26.99462824788313	26.942388523151518	26.932316833786064	26.800259474951254	26.84777247345285	27.063157084809433	26.917754201723906	26.836238930303406	26.9265089117206	27.297364043164844	26.94523815852087	26.958442692155028	26.976570265599374	27.054338677240413
Q9H330	24.40843382862803	23.885105786693046	23.9328314798642	23.87992567118025	23.599292108051095	23.94045356966351	24.178630944887257	23.78868755922332	NA	NA	NA	NA	23.693365355888844	NA	24.44769571768993	NA	23.77036201826848	NA	23.70948887381387	24.02634240873443
Q9H3H3	26.275545821998726	26.348560247818785	26.364058291011645	26.12225930714318	26.105500252014917	26.28970150470921	26.13773373914366	26.243337983833154	26.40898850335265	26.307939289009195	26.202659006774763	26.27410601296364	26.345954436140282	26.384337470866093	26.13690480415935	26.3716970168151	26.4142182080432	26.099932259299322	26.47417575435457	26.15487195487871
Q9H3K2	23.896182880437635	NA	24.00392862593919	24.19356558862116	23.74015723710607	23.883990334580854	23.609489116467696	23.903209257250236	23.961873319073753	NA	23.976910996928734	24.063734542305568	23.74521704124661	NA	23.62910892664037	23.962130895533093	23.68804847461445	23.888025633193834	NA	24.09751983141451
Q9H3K6	27.539578467889314	27.771678953015154	27.641767531685744	27.62687412023957	27.632035685019748	27.56360504021641	27.59823330451337	27.454146294114572	27.52344021218317	27.776097753631458	27.63918050028953	27.51540745377538	27.666847722824837	27.663122277875306	27.472585528194355	27.64810352554527	27.624868372203274	27.63827558353908	27.537329423321953	27.471039658739134
Q9H3N1	27.20762248018381	27.05120286564444	27.030374807049604	27.125544683616827	27.054378501048856	27.08909146536681	26.979454045772002	27.161717045874806	27.102768792122554	26.956825136113142	27.12066640538426	27.058818770398517	27.262558952353686	27.0015978515035	27.07379725506109	27.140325221694813	27.196646358971574	27.065308375930087	27.129627525719126	27.065037243442212
Q9H3P7	26.63421084213409	26.68929201574483	26.700366763132234	26.650659702726703	26.580577227485872	26.58335413298856	26.691135737375784	26.52874934963751	26.42307424752428	26.683783556923967	26.69592991133554	26.57038673522645	26.587421328405146	26.651685540357683	26.673813505128482	26.590989047936944	26.579355299155623	26.409459147027043	26.677507081370212	26.642269061932257
Q9H3S7	NA	NA	NA	NA	24.700425183285933	NA	NA	24.784673134923736	NA	NA	NA	NA	NA	24.557819793587903	24.579278849884712	NA	NA	NA	NA	NA
Q9H3U1	27.910886684628494	28.016625879443964	27.88398337048809	27.773878822643	27.704253597946792	27.890792671765404	27.815027046009444	27.64702252996718	27.92818862455315	27.88858661211398	27.872779375924726	27.752350704875894	27.913688796962063	27.825293207199508	27.865212931283097	27.961895391019322	27.87323632194468	27.962308266751368	27.867979366269036	27.83654744539378
Q9H3Z4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.82723300100979	24.936132650476708	23.723178228361974	NA
Q9H444	26.798756947712395	26.606769171821004	26.275527465647794	26.57643837382004	26.722093100583933	26.771868586213937	26.38564026892769	26.322361514132268	26.240600711118244	25.959150189059386	26.110264954141268	27.08058486420415	26.408110496766174	25.53167133285221	26.393825462790343	26.632546066822098	26.09437306306591	NA	25.910942367844214	27.046694243674857
Q9H446	24.9945135909778	25.27710579520041	24.683840051789534	24.97334249874831	25.442455091703422	25.34465904101253	24.94082700345676	25.040844142586483	25.174342771329247	25.28566865803693	25.038845407313552	24.900618454505526	25.229410779688752	25.14176574335016	24.926165290177742	24.909696700694543	25.325757009981366	24.915901879364366	24.840816463323307	24.823034607640142
Q9H488	28.318301867978146	28.299436649013778	28.31798163878754	28.50277180503022	28.23680067973407	28.27493170436808	28.449430654607966	28.45067447357548	28.251079138912115	28.228100247633808	28.161005242926564	28.425360404513526	28.30366133359553	28.195697964957425	28.326696277068642	28.38738137703774	28.35376208710347	28.228182359981094	28.347832742992413	28.39030838662628
Q9H490	23.74781613324233	NA	23.973086677086016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9H4A3;Q96J92;Q9Y3S1	25.118840967006562	25.309010109814682	25.48584510211547	25.251333295893794	25.26231580818545	24.918393241920224	25.081737109986637	NA	25.169904883323227	24.967775435673683	NA	25.355660966002763	25.114406993692896	25.09919119213895	NA	25.14974914661568	25.151244439605794	25.230002191311325	25.246316997757667	25.453395258225207
